Zotero.URL|References
https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6 $ https://www.zotero.org/groups/1051264/seshat_databank/items/NF54ISJM $ https://www.zotero.org/groups/1051264/seshat_databank/items/EBYKMMY6|Morby, John E. and Rozier, Charlie. 2014. ‘Holy Roman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford: Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-108. $ Comyn, Robert. 1851. History of the Western Empire, from its Restoration by Charlemagne to the Accession of Charles V, Vol. I. 523-27. $ Hlaváček, Ivan. 2000. “The Luxemburgs and Rupert of the Palatinate, 1347–1410.” Chapter. In The New Cambridge Medieval History, edited by Michael Jones, 6:551–69. The New Cambridge Medieval History. Cambridge: Cambridge University Press. 553. doi:10.1017/CHOL9780521362900.025.
https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6 $ https://www.zotero.org/groups/1051264/seshat_databank/items/NF54ISJM $ https://www.zotero.org/groups/1051264/seshat_databank/items/EBYKMMY6|Morby, John E. and Rozier, Charlie. 2014. ‘Holy Roman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford: Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-108. $ Comyn, Robert. 1851. History of the Western Empire, from its Restoration by Charlemagne to the Accession of Charles V, Vol. I. 545. $ Hlaváček, Ivan. 2000. “The Luxemburgs and Rupert of the Palatinate, 1347–1410.” Chapter. In The New Cambridge Medieval History, edited by Michael Jones, 6:551–69. The New Cambridge Medieval History. Cambridge: Cambridge University Press. 561-62. doi:10.1017/CHOL9780521362900.025.
https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6 $ https://www.zotero.org/groups/1051264/seshat_databank/items/ETR58U6M|Morby, John E. and Rozier, Charlie. 2014. ‘Holy Roman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford: Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-108. $ Scott, Tom. 1998. “Germany and the Empire.” Chapter. In The New Cambridge Medieval History, edited by Christopher Allmand, 7:335–66. The New Cambridge Medieval History. Cambridge: Cambridge University Press. doi:10.1017/CHOL9780521382960.018.
https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6 $ https://www.zotero.org/groups/1051264/seshat_databank/items/ETR58U6M $ https://www.zotero.org/groups/1051264/seshat_databank/items/EBYKMMY6|Morby, John E. and Rozier, Charlie. 2014. ‘Holy Roman Empire’, in Dynasties of the World, ed. Charlie Rozier. Oxford: Oxford University Press. http://www.oxfordreference.com/view/10.1093/acref/9780191780073.001.0001/acref-9780191780073-e-108. $ Scott, Tom. 1998. “Germany and the Empire.” Chapter. In The New Cambridge Medieval History, edited by Christopher Allmand, 7:335–66. The New Cambridge Medieval History. Cambridge: Cambridge University Press. 343, 346.  doi:10.1017/CHOL9780521382960.018.
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire. Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press.  $ Scott, Tom. 1998. “Germany and the Empire.” Chapter. In The New Cambridge Medieval History, edited by Christopher Allmand, 7:335–66. The New Cambridge Medieval History. Cambridge: Cambridge University Press. 343.  doi:10.1017/CHOL9780521382960.018."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/GHBNHJJX $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim. 2018. ""The early modern empire (1): from Maximilian I to the Thirty Years Wars"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press. 111-12"
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education.
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press. 114."
https://www.zotero.org/groups/1051264/seshat_databank/items/QQ77TV4K $ https://www.zotero.org/groups/1051264/seshat_databank/items/DT569WMM $ https://www.zotero.org/groups/1051264/seshat_databank/items/L9YZMGA6|"Fichtner, Paula. 2017. The Habsburg Monarchy, 1490-1848: Attributes of Empire .Macmillan International Higher Education. $ Whaley, Joachim 2018. ""The early modern empire (2): from the Peace of Westphalia to 1806"" in The Holy Roman Empire: A Very Short Introduction. Oxford: Oxford University Press. 114-15."
(Berend et al. 2013) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/ZKQ4JVER/item-list|(Berend et al. 2013, 171) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013.
(Berend et al. 2013) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/ZKQ4JVER/item-list|(Berend et al. 2013, 411) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013.
(Berend et al. 2013) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/ZKQ4JVER/item-list|(Berend et al. 2013, 420) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013.
(Berend et al. 2013) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/ZKQ4JVER/item-list|(Berend et al. 2013, 420) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013.
(Berend et al. 2013) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/ZKQ4JVER/item-list|(Berend et al. 2013, 434) Berend, Nora, Przemysław Urbańczyk, and Przemysław Wiszewski. Central Europe in the High Middle Ages: Bohemia, Hungary and Poland, c. 900–c. 1300. Cambridge University Press, 2013.
(Pánek and Tuma 2018) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/88VWDYMX/item-list|(Pánek and Tuma 2018, 126) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press.
(Pánek and Tuma 2018) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/88VWDYMX/item-list|(Pánek and Tuma 2018, 126) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press.
(Pánek and Tuma 2018) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press. Seshat URL: https://www.zotero.org/groups/1051264/seshat_databank/collections/XTMJWW75/items/88VWDYMX/item-list|(Pánek and Tuma 2018, 128) Pánek, Jaroslav, and Tuma, Oldrich. A History of the Czech Lands, 2018, Karolinum Press.
